nbreheures1904;date utc;heure utc;date locale;heure locale;tsl;t;err t;td;err td;hr;err hr;vv;err vv;vd;err vd;psta;err psta;rf1e;err rf1e
h utc;date utc;heure loc;date loc;heure;HAE/HNE;C;Err;C;Err;0-100;Err;km/h;Err;0-360;Err;hPa;Err;kJ/m2/h;Err
1018936;27/03/2020;16;27/03/2020;12;HAE;-3.8;0;-5.2;0;89.0;0;26.0;0;270;0;992;0;2078.94;5.k=2.NORMANDIN
1018937;27/03/2020;17;27/03/2020;13;HAE;-2.3;0;-4.2;0;85.0;0;26.0;0;270;0;992;0;2464.03;5.k=2.NORMANDIN
1018938;27/03/2020;18;27/03/2020;14;HAE;-1.6;0;-3.5;0;85.0;0;28.0;0;270;0;992;0;2827.32;5.k=2.NORMANDIN
1018939;27/03/2020;19;27/03/2020;15;HAE;-1.4;0;-3.4;0;85.0;0;24.0;0;260;0;993;0;2526.31;5.k=2.NORMANDIN
1018940;27/03/2020;20;27/03/2020;16;HAE;-0.8;0;-2.8;0;85.0;0;24.0;0;270;0;993;0;2102.3;5.k=2.NORMANDIN
1018941;27/03/2020;21;27/03/2020;17;HAE;0.1;0;-1.9;0;85.0;0;21.0;0;270;0;993;0;1521.38;5.k=2.NORMANDIN
1018942;27/03/2020;22;27/03/2020;18;HAE;0.1;0;-2.3;0;82.0;0;21.0;0;270;0;994;0;841.273;5.k=2.NORMANDIN
1018943;27/03/2020;23;27/03/2020;19;HAE;-0.3;0;-3.6;0;76.0;0;18.0;0;270;0;995;0;167.762;5.k=2.NORMANDIN
1018944;28/03/2020;0;27/03/2020;20;HAE;-0.8;0;-4.3;0;75.0;0;17.0;0;270;0;996;0;0;5.k=2.NORMANDIN
1018945;28/03/2020;1;27/03/2020;21;HAE;-1.3;0;-5.9;0;68.0;0;21.0;0;270;0;996;0;0;8
1018946;28/03/2020;2;27/03/2020;22;HAE;-2.8;0;-7.8;0;65.0;0;21.0;0;270;0;997;0;0;8
1018947;28/03/2020;3;27/03/2020;23;HAE;-3.3;0;-8.6;0;63.0;0;21.0;0;270;0;997;0;0;8
1018948;28/03/2020;4;28/03/2020;0;HAE;-3.7;0;-9.2;0;62.0;0;18.0;0;260;0;998;0;0;8
1018949;28/03/2020;5;28/03/2020;1;HAE;-4.0;0;-9.6;0;62.0;0;21.0;0;260;0;998;0;0;8
1018950;28/03/2020;6;28/03/2020;2;HAE;-5.2;0;-9.9;0;66.0;0;15.0;0;250;0;999;0;0;8
1018951;28/03/2020;7;28/03/2020;3;HAE;-6.0;0;-10.4;0;68.0;0;13.0;0;260;0;999;0;0;8
1018952;28/03/2020;8;28/03/2020;4;HAE;-7.4;0;-11.1;0;72.0;0;13.0;0;260;0;1000;0;0;8
1018953;28/03/2020;9;28/03/2020;5;HAE;-8.5;0;-11.7;0;75.0;0;9.0;0;260;0;1000;0;0;8
1018954;28/03/2020;10;28/03/2020;6;HAE;-9.3;0;-12.3;0;76.0;0;4.0;0;270;0;1001;0;0;8
1018955;28/03/2020;11;28/03/2020;7;HAE;-10.1;0;-11.5;0;88.0;0;0.0;0;0;0;1001;0;0;5.k=2.NORMANDIN
1018956;28/03/2020;12;28/03/2020;8;HAE;-8.2;0;-10.1;0;85.0;0;0.0;0;0;0;1001;0;395.762;5.k=2.NORMANDIN
1018957;28/03/2020;13;28/03/2020;9;HAE;-5.8;0;-10.0;0;69.0;0;0.0;0;0;0;1002;0;1067.42;5.k=2.NORMANDIN
1018958;28/03/2020;14;28/03/2020;10;HAE;-3.2;0;-10.1;0;55.0;0;9.0;0;20;0;1002;0;1712.88;5.k=2.NORMANDIN
1018959;28/03/2020;15;28/03/2020;11;HAE;-1.6;0;-10.0;0;49.0;0;0.0;0;0;0;1002;0;2244.75;5.k=2.NORMANDIN
1018960;28/03/2020;16;28/03/2020;12;HAE;-0.2;0;-8.8;0;48.0;0;0.0;0;0;0;1002;0;2613.91;5.k=2.NORMANDIN
1018961;28/03/2020;17;28/03/2020;13;HAE;3.8;0;-7.5;0;40.0;0;0.0;0;0;0;1002;0;2785.77;5.k=2.NORMANDIN
1018962;28/03/2020;18;28/03/2020;14;HAE;6.6;0;-5.8;0;39.0;0;0.0;0;0;0;1001;0;2750.43;5.k=2.NORMANDIN
1018963;28/03/2020;19;28/03/2020;15;HAE;3.3;0;-5.8;0;48.0;0;9.0;0;90;0;1001;0;2508.09;5.k=2.NORMANDIN
1018964;28/03/2020;20;28/03/2020;16;HAE;3.6;0;-5.9;0;47.0;0;8.0;0;90;0;1001;0;2084.15;5.k=2.NORMANDIN
1018965;28/03/2020;21;28/03/2020;17;HAE;3.2;0;-6.6;0;46.0;0;8.0;0;90;0;1001;0;1490.52;5.k=2.NORMANDIN
1018966;28/03/2020;22;28/03/2020;18;HAE;2.4;0;-6.1;0;50.0;0;8.0;0;90;0;1001;0;823.577;5.k=2.NORMANDIN
1018967;28/03/2020;23;28/03/2020;19;HAE;2.1;0;-7.1;0;47.0;0;5.0;0;120;0;1001;0;162.838;5.k=2.NORMANDIN
1018968;29/03/2020;0;28/03/2020;20;HAE;-1.7;0;-6.0;0;69.0;0;4.0;0;130;0;1002;0;0;5.k=2.NORMANDIN
1018969;29/03/2020;1;28/03/2020;21;HAE;-2.7;0;-5.6;0;78.0;0;5.0;0;170;0;1003;0;0;8
1018970;29/03/2020;2;28/03/2020;22;HAE;-2.4;0;-5.4;0;78.0;0;8.0;0;130;0;1002;0;0;8
1018971;29/03/2020;3;28/03/2020;23;HAE;-2.9;0;-4.9;0;84.0;0;8.0;0;100;0;1003;0;0;8
1018972;29/03/2020;4;29/03/2020;0;HAE;-2.6;0;-3.9;0;90.0;0;8.0;0;100;0;1002;0;0;8
1018973;29/03/2020;5;29/03/2020;1;HAE;-3.3;0;-4.4;0;91.0;0;5.0;0;110;0;1003;0;0;8
1018974;29/03/2020;6;29/03/2020;2;HAE;-3.6;0;-4.6;0;92.0;0;9.0;0;100;0;1003;0;0;8
1018975;29/03/2020;7;29/03/2020;3;HAE;-3.5;0;-4.3;0;93.0;0;8.0;0;110;0;1003;0;0;8
1018976;29/03/2020;8;29/03/2020;4;HAE;-4.4;0;-5.0;0;95.0;0;8.0;0;100;0;1003;0;0;8
1018977;29/03/2020;9;29/03/2020;5;HAE;-5.7;0;-6.3;0;95.0;0;5.0;0;110;0;1004;0;0;8
1018978;29/03/2020;10;29/03/2020;6;HAE;-5.1;0;-5.7;0;95.0;0;9.0;0;110;0;1004;0;0;8
1018979;29/03/2020;11;29/03/2020;7;HAE;-4.9;0;-5.6;0;94.0;0;9.0;0;100;0;1004;0;0;5.k=2.NORMANDIN
1018980;29/03/2020;12;29/03/2020;8;HAE;-3.4;0;-4.7;0;90.0;0;5.0;0;90;0;1005;0;462.054;5.k=2.NORMANDIN
1018981;29/03/2020;13;29/03/2020;9;HAE;-1.6;0;-3.9;0;82.0;0;11.0;0;90;0;1005;0;845.508;5.k=2.NORMANDIN
1018982;29/03/2020;14;29/03/2020;10;HAE;0.3;0;-3.0;0;76.0;0;17.0;0;90;0;1004;0;1207.26;5.k=2.NORMANDIN
1018983;29/03/2020;15;29/03/2020;11;HAE;2.1;0;-2.7;0;69.0;0;22.0;0;90;0;1003;0;1515.12;5.k=2.NORMANDIN
1018984;29/03/2020;16;29/03/2020;12;HAE;4.5;0;-2.7;0;58.0;0;26.0;0;90;0;1002;0;1469.77;5.k=2.NORMANDIN
1018985;29/03/2020;17;29/03/2020;13;HAE;6.3;0;-3.3;0;49.0;0;28.0;0;90;0;1001;0;1758.82;5.k=2.NORMANDIN
1018986;29/03/2020;18;29/03/2020;14;HAE;5.7;0;-4.2;0;47.0;0;26.0;0;100;0;1001;0;1331.88;5.k=2.NORMANDIN
1018987;29/03/2020;19;29/03/2020;15;HAE;5.3;0;-4.0;0;49.0;0;26.0;0;90;0;1000;0;856.931;5.k=2.NORMANDIN
1018988;29/03/2020;20;29/03/2020;16;HAE;5.2;0;-4.9;0;46.0;0;28.0;0;90;0;999;0;655.085;5.k=2.NORMANDIN
1018989;29/03/2020;21;29/03/2020;17;HAE;5.2;0;-5.6;0;43.0;0;28.0;0;100;0;999;0;421.938;5.k=2.NORMANDIN
1018990;29/03/2020;22;29/03/2020;18;HAE;4.8;0;-5.7;0;44.0;0;30.0;0;90;0;999;0;181.492;5.k=2.NORMANDIN
1018991;29/03/2020;23;29/03/2020;19;HAE;4.2;0;-6.6;0;42.0;0;28.0;0;100;0;1000;0;16.9462;5.k=2.NORMANDIN
1018992;30/03/2020;0;29/03/2020;20;HAE;3.4;0;-5.6;0;49.0;0;15.0;0;100;0;1000;0;0;5.k=2.NORMANDIN
1018993;30/03/2020;1;29/03/2020;21;HAE;1.6;0;-0.6;0;85.0;0;39.0;0;110;0;1001;0;0;8
1018994;30/03/2020;2;29/03/2020;22;HAE;3.0;0;-1.7;0;70.0;0;34.0;0;110;0;1000;0;0;8
1018995;30/03/2020;3;29/03/2020;23;HAE;2.4;0;-1.2;0;76.0;0;30.0;0;110;0;999;0;0;8
1018996;30/03/2020;4;30/03/2020;0;HAE;2.1;0;-0.8;0;81.0;0;30.0;0;100;0;999;0;0;8
1018997;30/03/2020;5;30/03/2020;1;HAE;1.8;0;-0.8;0;82.0;0;24.0;0;100;0;999;0;0;8
1018998;30/03/2020;6;30/03/2020;2;HAE;0.9;0;-0.4;0;91.0;0;30.0;0;100;0;998;0;0;8
1018999;30/03/2020;7;30/03/2020;3;HAE;0.4;0;-0.2;0;96.0;0;28.0;0;100;0;998;0;0;8
1019000;30/03/2020;8;30/03/2020;4;HAE;0.1;0;-0.2;0;98.0;0;24.0;0;100;0;998;0;0;8
1019001;30/03/2020;9;30/03/2020;5;HAE;0.1;0;-0.2;0;98.0;0;28.0;0;90;0;997;0;0;8
1019002;30/03/2020;10;30/03/2020;6;HAE;0;4.lineaire;-0.3;0;98.0;0;24.0;0;100;0;998;0;0;8
1019003;30/03/2020;11;30/03/2020;7;HAE;-0.1;0;-0.4;0;98.0;0;26.0;0;100;0;998;0;0;5.k=2.NORMANDIN
1019004;30/03/2020;12;30/03/2020;8;HAE;-0.2;0;-0.4;0;98.0;0;30.0;0;100;0;999;0;129.319;5.k=2.NORMANDIN
1019005;30/03/2020;13;30/03/2020;9;HAE;-0.4;0;-0.6;0;98.0;0;30.0;0;100;0;1000;0;397.638;5.k=2.NORMANDIN
1019006;30/03/2020;14;30/03/2020;10;HAE;-0.4;0;-0.7;0;98.0;0;30.0;0;100;0;1000;0;738.358;5.k=2.NORMANDIN
1019007;30/03/2020;15;30/03/2020;11;HAE;-0.05;4.lineaire;-0.5;0;96.0;0;26.0;0;100;0;1001;0;1043.78;5.k=2.NORMANDIN
1019008;30/03/2020;16;30/03/2020;12;HAE;0.3;0;-0.6;0;93.0;0;35.0;0;100;0;1001;0;1355.2;5.k=2.NORMANDIN
1019009;30/03/2020;17;30/03/2020;13;HAE;0.4;0;-1.0;0;89.0;0;35.0;0;100;0;1001;0;1444.22;5.k=2.NORMANDIN
1019010;30/03/2020;18;30/03/2020;14;HAE;0.1;0;-1.9;0;85.0;0;34.0;0;100;0;1002;0;1509.93;5.k=2.NORMANDIN
1019011;30/03/2020;19;30/03/2020;15;HAE;0.1;4.lineaire;-2.7;0;80.0;0;24.0;0;100;0;1002;0;1460.05;5.k=2.NORMANDIN
1019012;30/03/2020;20;30/03/2020;16;HAE;0.1;0;-2.6;0;80.0;0;30.0;0;110;0;1002;0;1073.37;5.k=2.NORMANDIN
1019013;30/03/2020;21;30/03/2020;17;HAE;-0.4;0;-2.7;0;83.0;0;31.0;0;100;0;1003;0;694.392;5.k=2.NORMANDIN
1019014;30/03/2020;22;30/03/2020;18;HAE;-0.6;0;-3.0;0;82.0;0;26.0;0;100;0;1003;0;363.512;5.k=2.NORMANDIN
1019015;30/03/2020;23;30/03/2020;19;HAE;-0.7;0;-2.8;0;84.0;0;22.0;0;100;0;1004;0;39.7308;5.k=2.NORMANDIN
1019016;31/03/2020;0;30/03/2020;20;HAE;-0.9;0;-3.4;0;81.0;0;21.0;0;110;0;1005;0;0;5.k=2.NORMANDIN
1019017;31/03/2020;1;30/03/2020;21;HAE;-1.3;0;-4.2;0;78.0;0;15.0;0;110;0;1005;0;0;8
1019018;31/03/2020;2;30/03/2020;22;HAE;-1.5;0;-4.2;0;80.0;0;11.0;0;100;0;1006;0;0;8
1019019;31/03/2020;3;30/03/2020;23;HAE;-1.8;0;-4.5;0;80.0;0;5.0;0;150;0;1006;0;0;8
1019020;31/03/2020;4;31/03/2020;0;HAE;-2.1;0;-5.5;0;75.0;0;5.0;0;120;0;1006;0;0;8
1019021;31/03/2020;5;31/03/2020;1;HAE;-2.9;0;-5.3;0;82.0;0;0.0;0;0;0;1006;0;0;8
1019022;31/03/2020;6;31/03/2020;2;HAE;-3.8;0;-5.4;0;87.0;0;0.0;0;0;0;1006;0;0;8
1019023;31/03/2020;7;31/03/2020;3;HAE;-4.3;0;-4.9;0;95.0;0;4.0;0;250;0;1006;0;0;8
1019024;31/03/2020;8;31/03/2020;4;HAE;-4.6;0;-5.3;0;94.0;0;5.0;0;250;0;1006;0;0;8
1019025;31/03/2020;9;31/03/2020;5;HAE;-5.2;0;-5.8;0;95.0;0;5.0;0;270;0;1006;0;0;8
1019026;31/03/2020;10;31/03/2020;6;HAE;-6.7;0;-7.3;0;95.0;0;4.0;0;260;0;1006;0;0;8
1019027;31/03/2020;11;31/03/2020;7;HAE;-6.4;0;-7.1;0;94.0;0;4.0;0;180;0;1006;0;0;5.k=2.NORMANDIN
1019028;31/03/2020;12;31/03/2020;8;HAE;-7.2;0;-8.0;0;93.0;0;8.0;0;210;0;1007;0;540.6;5.k=2.NORMANDIN
1019029;31/03/2020;13;31/03/2020;9;HAE;-4.1;0;-5.0;0;93.0;0;5.0;0;240;0;1006;0;1499.5;5.k=2.NORMANDIN
1019030;31/03/2020;14;31/03/2020;10;HAE;-2.1;0;-4.6;0;81.0;0;8.0;0;290;0;1006;0;1949.8;5.k=2.NORMANDIN
1019031;31/03/2020;15;31/03/2020;11;HAE;-0.25;4.lineaire;-4.4;0;69.0;0;8.0;0;290;0;1005;0;2335.4;5.k=2.NORMANDIN
1019032;31/03/2020;16;31/03/2020;12;HAE;1.6;0;-5.3;0;57.0;0;8.0;0;280;0;1004;0;2727.3;5.k=2.NORMANDIN
1019033;31/03/2020;17;31/03/2020;13;HAE;3.4;0;-5.2;0;51.0;0;11.0;0;290;0;1003;0;2863.7;5.k=2.NORMANDIN
1019034;31/03/2020;18;31/03/2020;14;HAE;4.2;0;-3.6;0;55.0;0;9.0;0;280;0;1003;0;2824.1;5.k=2.NORMANDIN
1019035;31/03/2020;19;31/03/2020;15;HAE;5.1;0;-5.0;0;46.0;0;0.0;0;0;0;1002;0;2667.3;5.k=2.NORMANDIN
1019036;31/03/2020;20;31/03/2020;16;HAE;4.8;0;-4.0;0;51.0;0;9.0;0;300;0;1001;0;2222.4;5.k=2.NORMANDIN
1019037;31/03/2020;21;31/03/2020;17;HAE;5.7;0;-4.1;0;47.0;0;0.0;0;0;0;1001;0;1702.5;5.k=2.NORMANDIN
1019038;31/03/2020;22;31/03/2020;18;HAE;3.9;0;-4.4;0;52.0;0;13.0;0;130;0;1002;0;782.2;5.k=2.NORMANDIN
1019039;31/03/2020;23;31/03/2020;19;HAE;3.4;0;-7.7;0;41.0;0;21.0;0;120;0;1002;0;232.2;5.k=2.NORMANDIN
1019040;01/04/2020;0;31/03/2020;20;HAE;1.5;0;-4.6;0;61.0;0;22.0;0;130;0;1003;0;0;5.k=2.NORMANDIN
1019041;01/04/2020;1;31/03/2020;21;HAE;1.0;0;-3.1;0;72.0;0;11.0;0;140;0;1003;0;0;8
1019042;01/04/2020;2;31/03/2020;22;HAE;1.0;0;-2.6;0;75.0;0;13.0;0;110;0;1003;0;0;8
1019043;01/04/2020;3;31/03/2020;23;HAE;0.3;0;-1.6;0;86.0;0;9.0;0;80;0;1002;0;0;8
1019044;01/04/2020;4;01/04/2020;0;HAE;0.9;0;-2.3;0;77.0;0;18.0;0;100;0;1001;0;0;8
1019045;01/04/2020;5;01/04/2020;1;HAE;0.9;0;-2.6;0;75.0;0;9.0;0;110;0;1001;0;0;8
1019046;01/04/2020;6;01/04/2020;2;HAE;0.7;0;-2.6;0;77.0;0;8.0;0;100;0;1001;0;0;8
1019047;01/04/2020;7;01/04/2020;3;HAE;0.4;0;-2.6;0;78.0;0;4.0;0;110;0;1000;0;0;8
1019048;01/04/2020;8;01/04/2020;4;HAE;-0.1;0;-2.2;0;84.0;0;4.0;0;250;0;1000;0;0;8
1019049;01/04/2020;9;01/04/2020;5;HAE;-0.2;4.lineaire;-2.2;0;83.0;0;5.0;0;290;0;1000;0;0;8
1019050;01/04/2020;10;01/04/2020;6;HAE;-0.3;0;-2.0;0;87.0;0;5.0;0;270;0;1000;0;0;8
1019051;01/04/2020;11;01/04/2020;7;HAE;-0.3;0;-1.9;0;88.0;0;4.0;0;280;0;1000;0;0;5.k=2.NORMANDIN
1019052;01/04/2020;12;01/04/2020;8;HAE;-0.2;0;-1.6;0;89.0;0;0.0;0;0;0;999;0;174.538;5.k=2.NORMANDIN
1019053;01/04/2020;13;01/04/2020;9;HAE;0.9;0;-1.1;0;86.0;0;4.0;0;70;0;999;0;469.077;5.k=2.NORMANDIN
1019054;01/04/2020;14;01/04/2020;10;HAE;1.0;0;-0.6;0;89.0;0;5.0;0;70;0;999;0;916.815;5.k=2.NORMANDIN
1019055;01/04/2020;15;01/04/2020;11;HAE;0.9;0;-0.4;0;91.0;0;9.0;0;90;0;999;0;1289.75;5.k=2.NORMANDIN
1019056;01/04/2020;16;01/04/2020;12;HAE;1.7;0;-0.4;0;86.0;0;15.0;0;80;0;998;0;1202.09;5.k=2.NORMANDIN
1019057;01/04/2020;17;01/04/2020;13;HAE;2.3;0;-1.4;0;76.0;0;11.0;0;70;0;998;0;1227.73;5.k=2.NORMANDIN
1019058;01/04/2020;18;01/04/2020;14;HAE;3.4;0;-1.7;0;68.0;0;8.0;0;70;0;997;0;1614.87;5.k=2.NORMANDIN
1019059;01/04/2020;19;01/04/2020;15;HAE;2.5;0;-1.7;0;73.0;0;13.0;0;70;0;997;0;1190.91;5.k=2.NORMANDIN
1019060;01/04/2020;20;01/04/2020;16;HAE;3.7;0;-1.7;0;67.0;0;5.0;0;50;0;996;0;996.246;5.k=2.NORMANDIN
1019061;01/04/2020;21;01/04/2020;17;HAE;1.9;0;-0.8;0;82.0;0;17.0;0;90;0;997;0;892.685;5.k=2.NORMANDIN
1019062;01/04/2020;22;01/04/2020;18;HAE;1.3;0;-0.2;0;90.0;0;11.0;0;90;0;997;0;633.523;5.k=2.NORMANDIN
1019063;01/04/2020;23;01/04/2020;19;HAE;0.7;0;-0.1;0;94.0;0;4.0;0;110;0;997;0;403.462;5.k=2.NORMANDIN
1019064;02/04/2020;0;01/04/2020;20;HAE;0.1;0;-0.3;0;97.0;0;4.0;0;120;0;997;0;0;5.k=2.NORMANDIN
1019065;02/04/2020;1;01/04/2020;21;HAE;-0.2;0;-0.5;0;98.0;0;0.0;0;0;0;997;0;0;8
1019066;02/04/2020;2;01/04/2020;22;HAE;-0.2;0;-0.5;0;98.0;0;4.0;0;310;0;996;0;0;8
1019067;02/04/2020;3;01/04/2020;23;HAE;-0.1;0;-0.3;0;98.0;0;4.0;0;310;0;995;0;0;8
1019068;02/04/2020;4;02/04/2020;0;HAE;-0.2;0;-0.4;0;98.0;0;4.0;0;270;0;995;0;0;8
1019069;02/04/2020;5;02/04/2020;1;HAE;-0.1;0;-0.2;0;99.0;0;8.0;0;270;0;994;0;0;8
1019070;02/04/2020;6;02/04/2020;2;HAE;0.1;0;-0.1;0;99.0;0;8.0;0;260;0;994;0;0;8
1019071;02/04/2020;7;02/04/2020;3;HAE;0.2;0;-0.2;0;97.0;0;9.0;0;270;0;994;0;0;8
1019072;02/04/2020;8;02/04/2020;4;HAE;0.2;0;-0.2;0;97.0;0;8.0;0;270;0;994;0;0;8
1019073;02/04/2020;9;02/04/2020;5;HAE;0.2;0;-0.2;0;97.0;0;9.0;0;270;0;993;0;0;8
1019074;02/04/2020;10;02/04/2020;6;HAE;0.2;0;-0.2;0;97.0;0;11.0;0;270;0;993;0;0;8
1019075;02/04/2020;11;02/04/2020;7;HAE;0.1;0;-0.3;0;97.0;0;11.0;0;270;0;994;0;0;5.k=2.NORMANDIN
1019076;02/04/2020;12;02/04/2020;8;HAE;0.2;0;-0.2;0;97.0;0;13.0;0;270;0;994;0;187.646;5.k=2.NORMANDIN
1019077;02/04/2020;13;02/04/2020;9;HAE;0.4;0;0.05;4.lineaire;97.0;0;11.0;0;270;0;993;0;519.592;5.k=2.NORMANDIN
1019078;02/04/2020;14;02/04/2020;10;HAE;0.7;0;0.3;0;97.0;0;15.0;0;280;0;993;0;738.038;5.k=2.NORMANDIN
1019079;02/04/2020;15;02/04/2020;11;HAE;1.4;0;0.8;0;96.0;0;9.0;0;270;0;993;0;1038.28;5.k=2.NORMANDIN
1019080;02/04/2020;16;02/04/2020;12;HAE;2.1;0;1.5;0;96.0;0;4.0;0;240;0;993;0;1111.43;5.k=2.NORMANDIN
1019081;02/04/2020;17;02/04/2020;13;HAE;2.9;0;2.2;0;95.0;0;4.0;0;280;0;993;0;1376.98;5.k=2.NORMANDIN
1019082;02/04/2020;18;02/04/2020;14;HAE;3.6;0;3.0;0;96.0;0;4.0;0;290;0;993;0;1328.02;5.k=2.NORMANDIN
1019083;02/04/2020;19;02/04/2020;15;HAE;3.7;0;2.9;0;95.0;0;0.0;0;0;0;993;0;1271.17;5.k=2.NORMANDIN
1019084;02/04/2020;20;02/04/2020;16;HAE;3.8;0;3.1;0;95.0;0;5.0;0;330;0;994;0;994.415;5.k=2.NORMANDIN
1019085;02/04/2020;21;02/04/2020;17;HAE;3.8;0;3.0;0;95.0;0;5.0;0;320;0;994;0;532.262;5.k=2.NORMANDIN
1019086;02/04/2020;22;02/04/2020;18;HAE;3.2;0;2.9;0;98.0;0;0.0;0;0;0;994;0;351.208;5.k=2.NORMANDIN
1019087;02/04/2020;23;02/04/2020;19;HAE;3.4;0;3.0;0;97.0;0;4.0;0;220;0;995;0;113.954;5.k=2.NORMANDIN
1019088;03/04/2020;0;02/04/2020;20;HAE;2.9;0;2.7;0;99.0;0;4.0;0;300;0;996;0;0;5.k=2.NORMANDIN
1019089;03/04/2020;1;02/04/2020;21;HAE;2.6;0;2.3;0;98.0;0;0.0;0;0;0;997;0;0;8
1019090;03/04/2020;2;02/04/2020;22;HAE;3.7;0;3.4;0;98.0;0;9.0;0;110;0;997;0;0;8
1019091;03/04/2020;3;02/04/2020;23;HAE;3.9;0;3.6;0;98.0;0;5.0;0;80;0;997;0;0;8
1019092;03/04/2020;4;03/04/2020;0;HAE;3.9;0;3.6;0;98.0;0;0.0;0;0;0;997;0;0;8
1019093;03/04/2020;5;03/04/2020;1;HAE;2.9;0;2.3;0;96.0;0;5.0;0;80;0;997;0;0;8
1019094;03/04/2020;6;03/04/2020;2;HAE;3.9;0;3.1;0;95.0;0;5.0;0;90;0;998;0;0;8
1019095;03/04/2020;7;03/04/2020;3;HAE;3.3;0;2.4;0;94.0;0;8.0;0;90;0;998;0;0;8
1019096;03/04/2020;8;03/04/2020;4;HAE;2.7;0;1.7;0;93.0;0;11.0;0;80;0;998;0;0;8
1019097;03/04/2020;9;03/04/2020;5;HAE;3.2;0;1.9;0;91.0;0;13.0;0;90;0;999;0;0;8
1019098;03/04/2020;10;03/04/2020;6;HAE;3.4;0;1.7;0;89.0;0;8.0;0;110;0;999;0;0;8
1019099;03/04/2020;11;03/04/2020;7;HAE;3.6;0;1.6;0;87.0;0;13.0;0;110;0;1000;0;0;5.k=2.NORMANDIN
1019100;03/04/2020;12;03/04/2020;8;HAE;3.4;0;1.7;0;89.0;0;11.0;0;130;0;1000;0;231.123;5.k=2.NORMANDIN
1019101;03/04/2020;13;03/04/2020;9;HAE;3.9;0;1.3;0;83.0;0;17.0;0;110;0;1001;0;539.746;5.k=2.NORMANDIN
1019102;03/04/2020;14;03/04/2020;10;HAE;4.9;0;1.3;0;78.0;0;15.0;0;120;0;1001;0;873.569;5.k=2.NORMANDIN
1019103;03/04/2020;15;03/04/2020;11;HAE;4.8;0;1.0;0;76.0;0;18.0;0;80;0;1002;0;1326.09;5.k=2.NORMANDIN
1019104;03/04/2020;16;03/04/2020;12;HAE;6.3;0;0.6;0;67.0;0;17.0;0;120;0;1002;0;1295.42;5.k=2.NORMANDIN
1019105;03/04/2020;17;03/04/2020;13;HAE;6.3;0;0.2;0;65.0;0;18.0;0;120;0;1002;0;1987.64;5.k=2.NORMANDIN
1019106;03/04/2020;18;03/04/2020;14;HAE;6.4;0;0.4;0;65.0;0;15.0;0;90;0;1002;0;2058.56;5.k=2.NORMANDIN
1019107;03/04/2020;19;03/04/2020;15;HAE;6.4;0;0.2;0;65.0;0;17.0;0;120;0;1002;0;1875.98;5.k=2.NORMANDIN
1019108;03/04/2020;20;03/04/2020;16;HAE;5.1;0;0.5;0;72.0;0;13.0;0;90;0;1002;0;1464.81;5.k=2.NORMANDIN
1019109;03/04/2020;21;03/04/2020;17;HAE;5.3;0;0.3;0;70.0;0;15.0;0;90;0;1002;0;1063.63;5.k=2.NORMANDIN
1019110;03/04/2020;22;03/04/2020;18;HAE;4.3;0;0.2;0;75.0;0;13.0;0;80;0;1002;0;542.754;5.k=2.NORMANDIN
1019111;03/04/2020;23;03/04/2020;19;HAE;4.6;0;-0.9;0;67.0;0;17.0;0;110;0;1003;0;248.877;5.k=2.NORMANDIN
1019112;04/04/2020;0;03/04/2020;20;HAE;4.1;0;-1.0;0;69.0;0;13.0;0;120;0;1003;0;0;5.k=2.NORMANDIN
1019113;04/04/2020;1;03/04/2020;21;HAE;2.8;0;-1.1;0;75.0;0;18.0;0;120;0;1003;0;0;8
1019114;04/04/2020;2;03/04/2020;22;HAE;2.1;0;-1.1;0;79.0;0;9.0;0;110;0;1003;0;0;8
1019115;04/04/2020;3;03/04/2020;23;HAE;2.1;0;-1.3;0;77.0;0;15.0;0;130;0;1003;0;0;8
1019116;04/04/2020;4;04/04/2020;0;HAE;1.5;0;-1.4;0;80.0;0;15.0;0;110;0;1003;0;0;8
1019117;04/04/2020;5;04/04/2020;1;HAE;1.6;0;-1.6;0;78.0;0;11.0;0;130;0;1002;0;0;8
1019118;04/04/2020;6;04/04/2020;2;HAE;0.6;0;-1.8;0;82.0;0;11.0;0;110;0;1002;0;0;8
1019119;04/04/2020;7;04/04/2020;3;HAE;-0.4;0;-1.9;0;88.0;0;11.0;0;70;0;1001;0;0;8
1019120;04/04/2020;8;04/04/2020;4;HAE;0.6;0;-1.5;0;85.0;0;11.0;0;100;0;1001;0;0;8
1019121;04/04/2020;9;04/04/2020;5;HAE;0.4;0;-1.5;0;86.0;0;15.0;0;90;0;1001;0;0;8
1019122;04/04/2020;10;04/04/2020;6;HAE;0.2;0;-1.3;0;89.0;0;5.0;0;110;0;1001;0;0;8
1019123;04/04/2020;11;04/04/2020;7;HAE;0.5;0;-1.3;0;87.0;0;0.0;0;0;0;1001;0;0;5.k=2.NORMANDIN
1019124;04/04/2020;12;04/04/2020;8;HAE;1.1;0;-0.6;0;88.0;0;15.0;0;90;0;1001;0;201.485;5.k=2.NORMANDIN
1019125;04/04/2020;13;04/04/2020;9;HAE;1.8;0;-0.6;0;84.0;0;13.0;0;90;0;1001;0;555.069;5.k=2.NORMANDIN
1019126;04/04/2020;14;04/04/2020;10;HAE;1.9;0;-0.4;0;84.0;0;17.0;0;90;0;1001;0;981.654;5.k=2.NORMANDIN
